"rules","support","confidence","coverage","lift","count"
"{AirTemp=high,pH=high,Site=4} => {eDNAConc=high}",0.134920634920635,0.708333333333333,0.19047619047619,1.19,17
"{VolumeFiltered=high,Backpack=ANDe,Site=4} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{DissolvedOxygen=high,VolumeFiltered=high,Site=4} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{eFishCatch=present,VolumeFiltered=high,Site=4} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{pH=high,VolumeFiltered=high,Site=4} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{VolumeFiltered=low,Backpack=OSMOS,Site=4} => {eDNAConc=high}",0.0714285714285714,0.75,0.0952380952380952,1.26,9
"{DissolvedOxygen=high,Backpack=OSMOS,Site=4} => {eDNAConc=high}",0.0714285714285714,0.75,0.0952380952380952,1.26,9
"{eFishCatch=present,Backpack=OSMOS,Site=4} => {eDNAConc=high}",0.0714285714285714,0.75,0.0952380952380952,1.26,9
"{pH=high,Backpack=OSMOS,Site=4} => {eDNAConc=high}",0.0714285714285714,0.75,0.0952380952380952,1.26,9
"{VolumeFiltered=low,Backpack=ANDe,Site=4} => {eDNAConc=high}",0.0158730158730159,0.333333333333333,0.0476190476190476,0.56,2
"{DissolvedOxygen=high,Backpack=ANDe,Site=4} => {eDNAConc=high}",0.0634920634920635,0.666666666666667,0.0952380952380952,1.12,8
"{eFishCatch=present,Backpack=ANDe,Site=4} => {eDNAConc=high}",0.0634920634920635,0.666666666666667,0.0952380952380952,1.12,8
"{pH=high,Backpack=ANDe,Site=4} => {eDNAConc=high}",0.0634920634920635,0.666666666666667,0.0952380952380952,1.12,8
"{DissolvedOxygen=high,VolumeFiltered=low,Site=4} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{eFishCatch=present,VolumeFiltered=low,Site=4} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{pH=high,VolumeFiltered=low,Site=4} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{eFishCatch=present,DissolvedOxygen=high,Site=4} => {eDNAConc=high}",0.134920634920635,0.708333333333333,0.19047619047619,1.19,17
"{pH=high,DissolvedOxygen=high,Site=4} => {eDNAConc=high}",0.134920634920635,0.708333333333333,0.19047619047619,1.19,17
"{eFishCatch=present,pH=high,Site=4} => {eDNAConc=high}",0.134920634920635,0.708333333333333,0.19047619047619,1.19,17
"{pH=low,DissolvedOxygen=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{pH=low,VolumeFiltered=high,Site=3} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{pH=low,Backpack=OSMOS,Site=3} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{pH=low,Backpack=ANDe,Site=3} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{pH=low,VolumeFiltered=low,Site=3} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{pH=low,Conductivity=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{WaterTemp=low,pH=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{AirTemp=low,pH=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{eFishCatch=present,pH=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{DissolvedOxygen=low,VolumeFiltered=high,Site=3} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{DissolvedOxygen=low,Backpack=OSMOS,Site=3} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{DissolvedOxygen=low,Backpack=ANDe,Site=3} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{DissolvedOxygen=low,VolumeFiltered=low,Site=3} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{DissolvedOxygen=low,Conductivity=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{WaterTemp=low,DissolvedOxygen=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{AirTemp=low,DissolvedOxygen=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{eFishCatch=present,DissolvedOxygen=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{VolumeFiltered=high,Backpack=ANDe,Site=3} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{Conductivity=low,VolumeFiltered=high,Site=3} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{WaterTemp=low,VolumeFiltered=high,Site=3} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{AirTemp=low,VolumeFiltered=high,Site=3} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{eFishCatch=present,VolumeFiltered=high,Site=3} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{VolumeFiltered=low,Backpack=OSMOS,Site=3} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{Conductivity=low,Backpack=OSMOS,Site=3} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{WaterTemp=low,Backpack=OSMOS,Site=3} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{AirTemp=low,Backpack=OSMOS,Site=3} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{eFishCatch=present,Backpack=OSMOS,Site=3} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{Conductivity=low,Backpack=ANDe,Site=3} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{WaterTemp=low,Backpack=ANDe,Site=3} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{AirTemp=low,Backpack=ANDe,Site=3} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,Backpack=ANDe,Site=3} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{Conductivity=low,VolumeFiltered=low,Site=3} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{WaterTemp=low,VolumeFiltered=low,Site=3} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{AirTemp=low,VolumeFiltered=low,Site=3} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,VolumeFiltered=low,Site=3} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{WaterTemp=low,Conductivity=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{AirTemp=low,Conductivity=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{eFishCatch=present,Conductivity=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{AirTemp=low,WaterTemp=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{eFishCatch=present,WaterTemp=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{eFishCatch=present,AirTemp=low,Site=3} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{VolumeFiltered=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{Conductivity=low,VolumeFiltered=high,Site=1} => {eDNAConc=high}",0.0476190476190476,0.333333333333333,0.142857142857143,0.56,6
"{WaterTemp=low,VolumeFiltered=high,Site=1} => {eDNAConc=high}",0.0476190476190476,0.333333333333333,0.142857142857143,0.56,6
"{AirTemp=low,VolumeFiltered=high,Site=1} => {eDNAConc=high}",0.0476190476190476,0.333333333333333,0.142857142857143,0.56,6
"{DissolvedOxygen=high,VolumeFiltered=high,Site=1} => {eDNAConc=high}",0.0476190476190476,0.333333333333333,0.142857142857143,0.56,6
"{pH=high,VolumeFiltered=high,Site=1} => {eDNAConc=high}",0.0476190476190476,0.333333333333333,0.142857142857143,0.56,6
"{VolumeFiltered=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{Conductivity=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0555555555555556,0.583333333333333,0.0952380952380952,0.98,7
"{WaterTemp=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0555555555555556,0.583333333333333,0.0952380952380952,0.98,7
"{AirTemp=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0555555555555556,0.583333333333333,0.0952380952380952,0.98,7
"{DissolvedOxygen=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0555555555555556,0.583333333333333,0.0952380952380952,0.98,7
"{pH=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0555555555555556,0.583333333333333,0.0952380952380952,0.98,7
"{Conductivity=low,VolumeFiltered=low,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{WaterTemp=low,VolumeFiltered=low,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{AirTemp=low,VolumeFiltered=low,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{DissolvedOxygen=high,VolumeFiltered=low,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{pH=high,VolumeFiltered=low,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{WaterTemp=low,Conductivity=low,Site=1} => {eDNAConc=high}",0.0555555555555556,0.291666666666667,0.19047619047619,0.49,7
"{AirTemp=low,Conductivity=low,Site=1} => {eDNAConc=high}",0.0555555555555556,0.291666666666667,0.19047619047619,0.49,7
"{DissolvedOxygen=high,Conductivity=low,Site=1} => {eDNAConc=high}",0.0555555555555556,0.291666666666667,0.19047619047619,0.49,7
"{pH=high,Conductivity=low,Site=1} => {eDNAConc=high}",0.0555555555555556,0.291666666666667,0.19047619047619,0.49,7
"{AirTemp=low,WaterTemp=low,Site=1} => {eDNAConc=high}",0.0555555555555556,0.291666666666667,0.19047619047619,0.49,7
"{WaterTemp=low,DissolvedOxygen=high,Site=1} => {eDNAConc=high}",0.0555555555555556,0.291666666666667,0.19047619047619,0.49,7
"{WaterTemp=low,pH=high,Site=1} => {eDNAConc=high}",0.0555555555555556,0.291666666666667,0.19047619047619,0.49,7
"{AirTemp=low,DissolvedOxygen=high,Site=1} => {eDNAConc=high}",0.0555555555555556,0.291666666666667,0.19047619047619,0.49,7
"{AirTemp=low,pH=high,Site=1} => {eDNAConc=high}",0.0555555555555556,0.291666666666667,0.19047619047619,0.49,7
"{pH=high,DissolvedOxygen=high,Site=1} => {eDNAConc=high}",0.0555555555555556,0.291666666666667,0.19047619047619,0.49,7
"{pH=low,DissolvedOxygen=low,VolumeFiltered=high} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{pH=low,DissolvedOxygen=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{pH=low,DissolvedOxygen=low,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{pH=low,DissolvedOxygen=low,VolumeFiltered=low} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{pH=low,DissolvedOxygen=low,Conductivity=low} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{WaterTemp=low,pH=low,DissolvedOxygen=low} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{AirTemp=low,pH=low,DissolvedOxygen=low} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{eFishCatch=present,pH=low,DissolvedOxygen=low} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{pH=low,VolumeFiltered=high,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{pH=low,Conductivity=low,VolumeFiltered=high} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{WaterTemp=low,pH=low,VolumeFiltered=high} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{AirTemp=low,pH=low,VolumeFiltered=high} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{eFishCatch=present,pH=low,VolumeFiltered=high} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{pH=low,VolumeFiltered=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{pH=low,Conductivity=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{WaterTemp=low,pH=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{AirTemp=low,pH=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{eFishCatch=present,pH=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{pH=low,Conductivity=low,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{WaterTemp=low,pH=low,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{AirTemp=low,pH=low,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,pH=low,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{pH=low,Conductivity=low,VolumeFiltered=low} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{WaterTemp=low,pH=low,VolumeFiltered=low} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{AirTemp=low,pH=low,VolumeFiltered=low} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,pH=low,VolumeFiltered=low} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{WaterTemp=low,pH=low,Conductivity=low} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{AirTemp=low,pH=low,Conductivity=low} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{eFishCatch=present,pH=low,Conductivity=low} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{AirTemp=low,WaterTemp=low,pH=low} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{eFishCatch=present,WaterTemp=low,pH=low} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{eFishCatch=present,AirTemp=low,pH=low} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{DissolvedOxygen=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{DissolvedOxygen=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{DissolvedOxygen=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{DissolvedOxygen=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{DissolvedOxygen=low,Conductivity=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{WaterTemp=low,DissolvedOxygen=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{AirTemp=low,DissolvedOxygen=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{eFishCatch=present,DissolvedOxygen=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{pH=high,DissolvedOxygen=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{VolumeFiltered=high,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{Conductivity=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{WaterTemp=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{AirTemp=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{pH=high,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{VolumeFiltered=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{Conductivity=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{WaterTemp=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{AirTemp=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{pH=high,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{Conductivity=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{WaterTemp=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{AirTemp=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{pH=high,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{Conductivity=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{WaterTemp=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{AirTemp=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{pH=high,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{WaterTemp=low,Conductivity=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{AirTemp=low,Conductivity=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{eFishCatch=present,Conductivity=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{pH=high,Conductivity=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{AirTemp=low,WaterTemp=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{eFishCatch=present,WaterTemp=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{WaterTemp=low,pH=high,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{eFishCatch=present,AirTemp=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{AirTemp=low,pH=high,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{eFishCatch=present,pH=high,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{WaterTemp=high,Conductivity=high,Site=5} => {eDNAConc=high}",0.142857142857143,0.6,0.238095238095238,1.008,18
"{AirTemp=high,Conductivity=high,Site=5} => {eDNAConc=high}",0.142857142857143,0.6,0.238095238095238,1.008,18
"{Conductivity=high,VolumeFiltered=high,Site=5} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{Conductivity=high,Backpack=OSMOS,Site=5} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
